supplier_id,supplier_name,supplier_location,spend_year,supplier_category,supplier_subcategory,spend_anonymized
S1992,Supplier_1266,NETHERLANDS,2024,Property,,9894.02
S1993,Supplier_0724,GREAT BRITAIN,2024,Metal Components,,9837.65
S1994,Supplier_0785,GERMANY,2024,Travel,,9808.58
S1995,Supplier_2568,NETHERLANDS,2024,,,9750.0
S1996,Supplier_2569,FRANCE,2024,,,9682.0
S1997,Supplier_2570,CHINA,2024,,,9659.82
S1998,Supplier_2571,NETHERLANDS,2024,,,9652.0
S1999,Supplier_2572,NETHERLANDS,2024,,,9647.31
S2000,Supplier_0531,UNITED ARAB EMIRATES,2024,Professional Services,,9577.86
S2001,Supplier_0586,BELGIUM,2024,Not Categorised,,9553.5
S2002,Supplier_1752,NETHERLANDS,2024,Metal Components,,9552.1
S2003,Supplier_2573,UNITED STATES OF AMERICA,2024,,,9506.83
S2004,Supplier_1822,NETHERLANDS,2024,I.T,,9473.76
S2005,Supplier_2574,NETHERLANDS,2024,Not Categorised,,9276.0
S2006,Supplier_1476,NETHERLANDS,2024,Capex (Machines) ,,9266.54
S2007,Supplier_2575,GERMANY,2024,,,9252.16
S2008,Supplier_2576,NETHERLANDS,2024,,,9015.0
S2009,Supplier_2577,NETHERLANDS,2024,,,8966.02
S2010,Supplier_2578,NETHERLANDS,2024,,,8797.0
S2011,Supplier_2579,SPAIN,2024,,,8755.0
S2012,Supplier_0798,GERMANY,2024,Medical Device,,8720.0
S2013,Supplier_2580,NETHERLANDS,2024,Professional Services,,8697.5
S2014,Supplier_2581,NETHERLANDS,2024,Not Categorised,,8666.15
S2015,Supplier_1326,NETHERLANDS,2024,Metal Components,,8656.66
S2016,Supplier_2582,NETHERLANDS,2024,,,8486.98
S2017,Supplier_2583,SPAIN,2024,,,8467.39
S2018,Supplier_2584,NETHERLANDS,2024,,,8456.5
S2019,Supplier_2585,GERMANY,2024,,,8379.0
S2020,Supplier_0806,GERMANY,2024,Medical Device,,8297.36
S2020,Supplier_0806,GERMANY,2024,Not Categorised,,8297.36
S2021,Supplier_0722,GREAT BRITAIN,2024,Marcom,,8275.85
S2022,Supplier_1698,NETHERLANDS,2024,Electronics,,8260.72
S2023,Supplier_2586,TURKEY,2024,Not Categorised,,8250.0
S2024,Supplier_1149,NETHERLANDS,2024,Not Categorised,,8250.0
S2025,Supplier_1445,NETHERLANDS,2024,I.T,,8250.0
S2026,Supplier_1840,NETHERLANDS,2024,I.T,,8112.0
S2027,Supplier_2005,NETHERLANDS,2024,Metal Components,,8079.48
S2028,Supplier_2587,NETHERLANDS,2024,Electronics,,7958.25
S2029,Supplier_2588,NETHERLANDS,2024,,,7930.78
S2030,Supplier_2589,NETHERLANDS,2024,,,7910.89
S2031,Supplier_1934,NETHERLANDS,2024,Plastic Components,,7867.41
S2032,Supplier_0681,FRANCE,2024,I.T,,7865.0
S2033,Supplier_1799,NETHERLANDS,2024,Not Categorised,,7826.05
S2033,Supplier_1799,NETHERLANDS,2024,Packaging,,7826.05
S2034,Supplier_2590,GREAT BRITAIN,2024,,,7796.38
S2035,Supplier_2051,NETHERLANDS,2024,,,7782.5
S2036,Supplier_2591,NETHERLANDS,2024,,,7596.32
S2037,Supplier_1035,NETHERLANDS,2024,Professional Services,,7525.45
S2038,Supplier_2592,SWITZERLAND,2024,,,7515.18
S2039,Supplier_1457,NETHERLANDS,2024,Packaging,,7509.78
S2040,Supplier_1602,NETHERLANDS,2024,Sub-Contracting,,7506.93
S2041,Supplier_2593,ITALY,2024,,,7500.0
S2042,Supplier_1696,NETHERLANDS,2024,Capex (Machines) ,,7491.05
S2043,Supplier_2594,BELGIUM,2024,,,7310.27
S2044,Supplier_1080,NETHERLANDS,2024,I.T,,7209.3
S2045,Supplier_0899,AUSTRIA,2024,Not Categorised,,7193.02
S2046,Supplier_1075,NETHERLANDS,2024,Professional Services,,7189.5
S2047,Supplier_0610,NETHERLANDS,2024,Not Categorised,,7181.25
S2048,Supplier_2595,NETHERLANDS,2024,,,7023.25
S2049,Supplier_2596,NETHERLANDS,2024,Electronics,,6884.88
S2050,Supplier_2597,UNITED STATES OF AMERICA,2024,Not Categorised,,6698.18
S2051,Supplier_0990,NETHERLANDS,2024,I.T,,6684.62
S2052,Supplier_1489,NETHERLANDS,2024,Metal Components,,6674.44
S2053,Supplier_2598,NETHERLANDS,2024,,,6645.0
S2054,Supplier_1433,NETHERLANDS,2024,Facility Management,,6625.36
S2055,Supplier_1400,NETHERLANDS,2024,Not Categorised,,6615.0
S2056,Supplier_1917,NETHERLANDS,2024,Travel,,6540.08
S2057,Supplier_0625,ITALY,2024,Packaging,,6515.74
S2058,Supplier_1178,NETHERLANDS,2024,Not Categorised,,6435.61
S2059,Supplier_0901,GERMANY,2024,Travel,,6390.0
S2060,Supplier_0441,UNITED STATES OF AMERICA,2024,I.T,,6348.81
S2061,Supplier_1888,NETHERLANDS,2024,Not Categorised,,6286.13
S2062,Supplier_0386,CHINA,2024,Professional Services,,6272.92
S2063,Supplier_1629,NETHERLANDS,2024,,,6248.01
S2064,Supplier_2599,NETHERLANDS,2024,Not Categorised,,6235.0
S2065,Supplier_2600,NETHERLANDS,2024,Not Categorised,,6165.87
S2066,Supplier_2601,NETHERLANDS,2024,Not Categorised,,6142.26
S2067,Supplier_2602,NETHERLANDS,2024,,,6127.27
S2068,Supplier_2603,NETHERLANDS,2024,,,6118.75
S2069,Supplier_1816,NETHERLANDS,2024,Metal Components,,6115.41
S2070,Supplier_1567,NETHERLANDS,2024,Metal Components,,6054.06
S2071,Supplier_0884,GREAT BRITAIN,2024,Not Categorised,,5990.0
S2072,Supplier_2604,FRANCE,2024,,,5970.0
S2073,Supplier_1059,NETHERLANDS,2024,Not Categorised,,5966.63
S2074,Supplier_2605,NETHERLANDS,2024,Not Categorised,,5925.0
S2075,Supplier_0858,IRELAND,2024,Travel,,5898.6
S2076,Supplier_0592,GREAT BRITAIN,2024,,,5888.54
S2077,Supplier_2606,GREAT BRITAIN,2024,,,5873.54
S2078,Supplier_1631,NETHERLANDS,2024,Not Categorised,,5869.2
S2079,Supplier_2607,NETHERLANDS,2024,Not Categorised,,5821.81
S2080,Supplier_1779,NETHERLANDS,2024,Electronics,,5790.0
S2081,Supplier_1639,NETHERLANDS,2024,Capex (Machines) ,,5746.39
S2082,Supplier_0492,CANADA,2024,Not Categorised,,5737.84
S2083,Supplier_2608,UNITED STATES OF AMERICA,2024,,,5515.13
S2084,Supplier_2609,SWITZERLAND,2024,,,5501.0
S2085,Supplier_1506,NETHERLANDS,2024,Property,,5488.29
S2086,Supplier_2610,NETHERLANDS,2024,Not Categorised,,5456.3
S2087,Supplier_1292,NETHERLANDS,2024,Packaging,,5333.9
S2088,Supplier_1939,NETHERLANDS,2024,Not Categorised,,5303.34
S2089,Supplier_2611,ITALY,2024,,,5249.97
S2090,Supplier_1087,NETHERLANDS,2024,Not Categorised,,5190.14
S2091,Supplier_2612,NETHERLANDS,2024,,,5162.95
S2092,Supplier_2613,SINGAPORE,2024,,,5160.47
S2093,Supplier_1634,NETHERLANDS,2024,Facility Management,,5158.95
S2094,Supplier_2614,NETHERLANDS,2024,,,5157.5
S2095,Supplier_2615,NETHERLANDS,2024,,,5135.0
S2096,Supplier_1787,NETHERLANDS,2024,Facility Management,,5116.84
S2097,Supplier_2616,SAUDI ARABIA,2024,,,5078.02
S2098,Supplier_1898,NETHERLANDS,2024,Electronics,,5059.6
S2099,Supplier_0775,GREAT BRITAIN,2024,I.T,,5040.0
S2100,Supplier_1578,NETHERLANDS,2024,Not Categorised,,4922.1
S2101,Supplier_2617,NETHERLANDS,2024,,,4891.15
S2102,Supplier_2618,NETHERLANDS,2024,Not Categorised,,4830.75
S2103,Supplier_0685,AUSTRIA,2024,I.T,,4780.0
S2104,Supplier_1647,NETHERLANDS,2024,Not Categorised,,4739.7
S2105,Supplier_2619,NETHERLANDS,2024,Property,,4737.5
S2106,Supplier_1709,NETHERLANDS,2024,Property,,4715.46
S2107,Supplier_2620,NETHERLANDS,2024,Not Categorised,,4605.0
S2108,Supplier_1188,NETHERLANDS,2024,Property,,4496.4
S2109,Supplier_1719,NETHERLANDS,2024,Metal Components,,4413.36
S2110,Supplier_2621,NETHERLANDS,2024,Not Categorised,,4321.08
S2111,Supplier_2622,UNITED STATES OF AMERICA,2024,Not Categorised,,4250.0
S2112,Supplier_1679,NETHERLANDS,2024,Electronics,,4241.7
S2113,Supplier_2623,NETHERLANDS,2024,Facility Management,,4240.34
S2114,Supplier_2624,UNITED STATES OF AMERICA,2024,Medical Device,,4193.31
S2115,Supplier_1525,NETHERLANDS,2024,Not Categorised,,4188.24
S2116,Supplier_0922,BELGIUM,2024,Not Categorised,,4174.02
S2117,Supplier_1253,NETHERLANDS,2024,Property,,4133.89
S2118,Supplier_2625,NETHERLANDS,2024,,,4130.0
S2119,Supplier_2626,GREAT BRITAIN,2024,,,4130.0
S2120,Supplier_2627,NETHERLANDS,2024,Not Categorised,,4084.0
S2121,Supplier_0820,GREAT BRITAIN,2024,Not Categorised,,4084.0
S2122,Supplier_1443,NETHERLANDS,2024,I.T,,4062.0
S2123,Supplier_2628,SWITZERLAND,2024,,,4019.12
S2124,Supplier_2629,NETHERLANDS,2024,,,3975.0
S2125,Supplier_1300,NETHERLANDS,2024,Not Categorised,,3970.0
S2126,Supplier_2630,NETHERLANDS,2024,Not Categorised,,3916.14
S2127,Supplier_1322,NETHERLANDS,2024,Not Categorised,,3837.91
S2128,Supplier_2631,TURKEY,2024,Not Categorised,,3824.5
S2129,Supplier_0977,NETHERLANDS,2024,,,3793.59
S2130,Supplier_2632,NETHERLANDS,2024,Not Categorised,,3785.0
S2131,Supplier_2633,NETHERLANDS,2024,Not Categorised,,3760.47
S2132,Supplier_2634,NETHERLANDS,2024,,,3693.58
S2133,Supplier_2635,NETHERLANDS,2024,Not Categorised,,3600.0
S2134,Supplier_1228,NETHERLANDS,2024,Not Categorised,,3579.72
S2135,Supplier_2636,TURKEY,2024,Not Categorised,,3573.11
S2136,Supplier_2637,NETHERLANDS,2024,,,3540.0
S2137,Supplier_2638,UNITED STATES OF AMERICA,2024,,,3500.0
S2138,Supplier_2639,NETHERLANDS,2024,Not Categorised,,3500.0
S2139,Supplier_0452,UNITED STATES OF AMERICA,2024,,,3467.76
S2140,Supplier_1982,NETHERLANDS,2024,Property,,3316.02
S2141,Supplier_2640,NETHERLANDS,2024,,,3288.75
S2142,Supplier_2641,BRAZIL,2024,Not Categorised,,3240.0
S2143,Supplier_2642,NETHERLANDS,2024,,,3210.0
S2144,Supplier_2643,BELGIUM,2024,,,3182.32
S2145,Supplier_2644,NETHERLANDS,2024,,,3143.46
S2146,Supplier_2645,BELGIUM,2024,Not Categorised,,3132.57
S2147,Supplier_0862,GERMANY,2024,Not Categorised,,3126.13
S2148,Supplier_2646,NETHERLANDS,2024,,,3118.52
S2149,Supplier_2647,CHINA,2024,,,3101.5
S2150,Supplier_1814,NETHERLANDS,2024,Plastic Components,,3097.57
S2151,Supplier_1151,NETHERLANDS,2024,,,3081.37
S2152,Supplier_2648,ITALY,2024,,,3035.0
S2153,Supplier_2649,FRANCE,2024,,,3030.0
S2154,Supplier_1739,NETHERLANDS,2024,Facility Management,,3007.77
S2155,Supplier_2650,NETHERLANDS,2024,Plastic Components,,2987.0
S2156,Supplier_2651,NETHERLANDS,2024,,,2942.04
S2157,Supplier_2652,NETHERLANDS,2024,,,2940.0
S2158,Supplier_2653,NETHERLANDS,2024,Not Categorised,,2858.99
S2159,Supplier_2654,GREAT BRITAIN,2024,Not Categorised,,2850.43
S2160,Supplier_0803,GERMANY,2024,Medical Device,,2847.34
S2161,Supplier_1348,NETHERLANDS,2024,Packaging,,2823.15
S2162,Supplier_2655,NETHERLANDS,2024,,,2795.0
S2163,Supplier_2656,NETHERLANDS,2024,,,2794.24
S2164,Supplier_2657,NETHERLANDS,2024,,,2765.26
S2165,Supplier_2658,NETHERLANDS,2024,Not Categorised,,2750.0
S2166,Supplier_2659,GERMANY,2024,,,2733.54
S2167,Supplier_1673,NETHERLANDS,2024,Not Categorised,,2706.0
S2168,Supplier_0547,UNITED ARAB EMIRATES,2024,Not Categorised,,2582.67
S2169,Supplier_1382,NETHERLANDS,2024,Packaging,,2582.46
S2170,Supplier_0909,GERMANY,2024,Plastic Components,,2571.5
S2171,Supplier_2660,NETHERLANDS,2024,,,2525.44
S2172,Supplier_2661,UNITED STATES OF AMERICA,2024,Electronics ,,2516.8
S2173,Supplier_2662,NETHERLANDS,2024,,,2483.86
S2174,Supplier_1309,NETHERLANDS,2024,Plastic Components,,2461.75
S2175,Supplier_0890,GREAT BRITAIN,2024,Not Categorised,,2459.13
S2176,Supplier_2663,NETHERLANDS,2024,,,2442.58
S2177,Supplier_1184,NETHERLANDS,2024,Not Categorised,,2381.5
S2178,Supplier_1735,NETHERLANDS,2024,I.T,,2370.0
S2179,Supplier_1225,NETHERLANDS,2024,Not Categorised,,2350.38
S2180,Supplier_2664,NETHERLANDS,2024,,,2321.8
S2181,Supplier_1092,NETHERLANDS,2024,HR,,2311.64
S2182,Supplier_2665,FRANCE,2024,,,2310.0
S2183,Supplier_1773,NETHERLANDS,2024,Electronics,,2300.0
S2184,Supplier_2666,AUSTRIA,2024,,,2300.0
S2185,Supplier_0839,BELGIUM,2024,,,2276.88
S2186,Supplier_2667,NETHERLANDS,2024,,,2264.15
S2187,Supplier_1344,NETHERLANDS,2024,Not Categorised,,2245.4
S2188,Supplier_2668,NETHERLANDS,2024,,,2233.0
S2189,Supplier_2669,NETHERLANDS,2024,,,2215.5
S2190,Supplier_2670,ITALY,2024,,,2200.0
S2191,Supplier_1616,NETHERLANDS,2024,Plastic Components,,2134.36
S2192,Supplier_2671,NETHERLANDS,2024,Electronics,,2109.21
S2193,Supplier_2672,NETHERLANDS,2024,,,2105.75
S2194,Supplier_0813,ITALY,2024,Professional Services,,2095.0
S2195,Supplier_2673,NETHERLANDS,2024,,,2038.02
S2196,Supplier_0487,UNITED STATES OF AMERICA,2024,,,2034.34
S2197,Supplier_2674,NETHERLANDS,2024,Packaging,,2011.2
S2198,Supplier_2675,NETHERLANDS,2024,Not Categorised,,2010.8
S2199,Supplier_2676,NETHERLANDS,2024,,,2000.0
S2200,Supplier_2677,AUSTRIA,2024,,,2000.0
S2201,Supplier_1388,NETHERLANDS,2024,Not Categorised,,1989.05
S2202,Supplier_2678,NETHERLANDS,2024,,,1931.5
S2203,Supplier_1464,NETHERLANDS,2024,Packaging,,1913.55
S2204,Supplier_2679,FRANCE,2024,,,1900.0
S2205,Supplier_2680,NETHERLANDS,2024,,,1898.0
S2206,Supplier_2681,NETHERLANDS,2024,Not Categorised,,1865.0
S2207,Supplier_2682,UNITED STATES OF AMERICA,2024,,,1860.4
S2208,Supplier_2683,NETHERLANDS,2024,,,1840.0
S2209,Supplier_1380,NETHERLANDS,2024,Not Categorised,,1838.51
S2210,Supplier_1331,NETHERLANDS,2024,,,1815.6
S2211,Supplier_2684,GERMANY,2024,,,1800.0
S2212,Supplier_0816,GERMANY,2024,Plastic Components,,1788.88
S2213,Supplier_1547,NETHERLANDS,2024,HR,,1760.0
S2214,Supplier_2685,FRANCE,2024,,,1749.0
S2215,Supplier_1450,NETHERLANDS,2024,Sub-Contracting,,1735.0
S2216,Supplier_1848,NETHERLANDS,2024,Plastic Components,,1704.95
S2217,Supplier_2686,NETHERLANDS,2024,,,1695.0
S2218,Supplier_2687,NETHERLANDS,2024,Not Categorised,,1684.25
S2219,Supplier_0760,SPAIN,2024,Professional Services,,1634.8
S2220,Supplier_1104,NETHERLANDS,2024,Not Categorised,,1595.0
S2221,Supplier_1859,NETHERLANDS,2024,Electronics,,1587.71
S2222,Supplier_1134,NETHERLANDS,2024,Not Categorised,,1575.5
S2223,Supplier_1882,GREAT BRITAIN,2024,Glass ,,1573.5
S2224,Supplier_2688,NETHERLANDS,2024,,,1539.9
S2225,Supplier_0690,GREAT BRITAIN,2024,Marcom,,1529.42
S2226,Supplier_1522,NETHERLANDS,2024,Packaging,,1517.07
S2227,Supplier_2689,NETHERLANDS,2024,,,1500.0
S2228,Supplier_2690,NETHERLANDS,2024,,,1500.0
S2229,Supplier_2691,ITALY,2024,,,1500.0
S2230,Supplier_2692,NETHERLANDS,2024,,,1499.0
S2231,Supplier_0620,GERMANY,2024,Electronics,,1488.0
S2232,Supplier_2693,GERMANY,2024,,,1475.0
S2233,Supplier_1404,NETHERLANDS,2024,Property,,1472.5
S2234,Supplier_2694,NETHERLANDS,2024,Not Categorised,,1462.9
S2235,Supplier_2695,NETHERLANDS,2024,Not Categorised,,1423.75
S2236,Supplier_1559,NETHERLANDS,2024,Not Categorised,,1420.39
S2237,Supplier_1052,NETHERLANDS,2024,I.T,,1417.01
S2238,Supplier_2696,NETHERLANDS,2024,Not Categorised,,1413.89
S2239,Supplier_1037,NETHERLANDS,2024,Facility Management,,1410.0
S2240,Supplier_2697,NETHERLANDS,2024,,,1409.3
S2241,Supplier_0421,UNITED STATES OF AMERICA,2024,Not Categorised,,1383.76
S2242,Supplier_2698,NETHERLANDS,2024,,,1376.6
S2243,Supplier_2036,NETHERLANDS,2024,Not Categorised,,1364.0
S2244,Supplier_2699,NETHERLANDS,2024,,,1363.57
S2245,Supplier_2700,ITALY,2024,,,1360.0
S2246,Supplier_2701,ITALY,2024,,,1344.12
S2247,Supplier_1707,NETHERLANDS,2024,Plastic Components,,1322.0
S2248,Supplier_1090,NETHERLANDS,2024,,,1317.96
S2249,Supplier_2702,NETHERLANDS,2024,Not Categorised,,1300.0
S2250,Supplier_2703,NETHERLANDS,2024,,,1286.72
S2251,Supplier_1061,NETHERLANDS,2024,Property,,1272.0
S2252,Supplier_1017,NETHERLANDS,2024,Property,,1265.53
S2253,Supplier_2704,ITALY,2024,,,1260.0
S2254,Supplier_2705,NETHERLANDS,2024,,,1250.0
S2255,Supplier_1205,NETHERLANDS,2024,Not Categorised,,1247.98
S2256,Supplier_1255,NETHERLANDS,2024,Logistics & Transport,,1240.69
S2257,Supplier_1395,NETHERLANDS,2024,Not Categorised,,1227.33
S2258,Supplier_2706,NETHERLANDS,2024,,,1220.76
S2259,Supplier_1029,NETHERLANDS,2024,Not Categorised,,1188.0
S2260,Supplier_0945,NETHERLANDS,2024,Property,,1186.91
S2261,Supplier_2707,SPAIN,2024,,,1186.69
S2262,Supplier_2708,NETHERLANDS,2024,Not Categorised,,1184.23
S2263,Supplier_2709,NETHERLANDS,2024,,,1182.0
S2264,Supplier_2710,NETHERLANDS,2024,,,1180.67
S2265,Supplier_2711,GREAT BRITAIN,2024,,,1174.25
S2266,Supplier_0623,GREAT BRITAIN,2024,Not Categorised,,1173.71
S2267,Supplier_2712,GREAT BRITAIN,2024,,,1167.07
S2268,Supplier_0674,BELGIUM,2024,Not Categorised,,1160.76
S2269,Supplier_1542,NETHERLANDS,2024,Not Categorised,,1151.21
S2270,Supplier_1342,NETHERLANDS,2024,,,1150.0
S2271,Supplier_2713,NETHERLANDS,2024,,,1136.43
S2272,Supplier_2714,GERMANY,2024,,,1133.0
S2273,Supplier_1705,NETHERLANDS,2024,,,1125.0
S2274,Supplier_0618,GERMANY,2024,Not Categorised,,1100.0
S2275,Supplier_2715,CHINA,2024,Not Categorised,,1093.31
S2276,Supplier_1561,NETHERLANDS,2024,Not Categorised,,1082.85
S2277,Supplier_1244,NETHERLANDS,2024,Not Categorised,,1072.5
S2278,Supplier_2716,NETHERLANDS,2024,,,1055.0
S2279,Supplier_1478,NETHERLANDS,2024,Not Categorised,,1050.0
S2280,Supplier_1481,NETHERLANDS,2024,Property,,1030.0
S2281,Supplier_1237,NETHERLANDS,2024,Not Categorised,,1020.0
S2282,Supplier_2717,NETHERLANDS,2024,,,1020.0
S2283,Supplier_2718,NETHERLANDS,2024,,,1020.0
S2284,Supplier_1066,NETHERLANDS,2024,Not Categorised,,1000.0
S2285,Supplier_1082,NETHERLANDS,2024,Not Categorised,,1000.0
S2286,Supplier_2719,GREAT BRITAIN,2024,Not Categorised,,1000.0
S2287,Supplier_1285,NETHERLANDS,2024,Packaging,,990.0
S2288,Supplier_2720,SPAIN,2024,,,975.0
S2289,Supplier_0992,NETHERLANDS,2024,Not Categorised,,970.9
S2290,Supplier_2721,NETHERLANDS,2024,,,966.0
S2291,Supplier_2722,GERMANY,2024,,,962.0
S2292,Supplier_1406,NETHERLANDS,2024,Not Categorised,,958.5
S2293,Supplier_1965,NETHERLANDS,2024,Electronics,,957.28
S2294,Supplier_2723,NETHERLANDS,2024,,,954.24
S2295,Supplier_2724,NETHERLANDS,2024,,,932.32
S2296,Supplier_2725,GERMANY,2024,,,920.0
S2297,Supplier_2726,NETHERLANDS,2024,Not Categorised,,918.0
S2298,Supplier_2727,BELGIUM,2024,,,913.22
S2299,Supplier_1784,NETHERLANDS,2024,Not Categorised,,909.75
S2300,Supplier_1452,NETHERLANDS,2024,Not Categorised,,907.05
S2301,Supplier_2728,GREAT BRITAIN,2024,,,900.0
S2302,Supplier_2729,FRANCE,2024,,,900.0
S2303,Supplier_2730,BELGIUM,2024,,,900.0
S2304,Supplier_2731,SWEDEN,2024,,,898.0
S2305,Supplier_2732,NETHERLANDS,2024,,,890.0
S2306,Supplier_1402,NETHERLANDS,2024,Not Categorised,,876.12
S2307,Supplier_2733,GREAT BRITAIN,2024,Not Categorised,,870.0
S2308,Supplier_0426,SWITZERLAND,2024,Not Categorised,,862.24
S2309,Supplier_2734,NETHERLANDS,2024,,,860.0
S2310,Supplier_2735,GREAT BRITAIN,2024,,,844.26
S2311,Supplier_0650,GERMANY,2024,Sub-Contracting,,837.32
S2312,Supplier_0428,UNITED STATES OF AMERICA,2024,Not Categorised,,830.26
S2313,Supplier_1144,NETHERLANDS,2024,Facility Management,,822.0
S2314,Supplier_2736,NETHERLANDS,2024,,,802.0
S2315,Supplier_1836,NETHERLANDS,2024,Fleet,,779.43
S2316,Supplier_2737,ITALY,2024,,,778.68
S2317,Supplier_2738,POLAND,2024,,,777.29
S2318,Supplier_0456,UNITED STATES OF AMERICA,2024,Medical Device,,772.78
S2319,Supplier_2739,NETHERLANDS,2024,,,765.38
S2320,Supplier_1230,NETHERLANDS,2024,,,764.6
S2321,Supplier_2740,BELGIUM,2024,Not Categorised,,761.46
S2322,Supplier_2741,GERMANY,2024,,,750.95
S2323,Supplier_2742,NETHERLANDS,2024,,,722.04
S2324,Supplier_2743,GERMANY,2024,,,721.03
S2325,Supplier_2744,NETHERLANDS,2024,,,700.0
S2326,Supplier_0845,GERMANY,2024,Marcom,,690.0
S2327,Supplier_1929,NETHERLANDS,2024,Packaging,,687.0
S2328,Supplier_2745,UNITED STATES OF AMERICA,2024,Not Categorised,,685.75
S2329,Supplier_2746,NETHERLANDS,2024,,,662.47
S2330,Supplier_2747,NETHERLANDS,2024,Packaging,,656.0
S2331,Supplier_2748,GERMANY,2024,,,654.5
S2332,Supplier_2749,BELGIUM,2024,,,648.0
S2333,Supplier_1454,NETHERLANDS,2024,,,625.0
S2334,Supplier_2750,NETHERLANDS,2024,,,622.0
S2335,Supplier_1999,NETHERLANDS,2024,Not Categorised,,621.41
S2335,Supplier_1999,NETHERLANDS,2024,Sub-Contracting,,621.41
S2336,Supplier_1020,NETHERLANDS,2024,Facility Management,,609.93
S2337,Supplier_2751,SPAIN,2024,,,600.0
S2338,Supplier_2752,SPAIN,2024,,,600.0
S2339,Supplier_2753,NETHERLANDS,2024,,,600.0
S2340,Supplier_2754,GERMANY,2024,,,595.9
S2341,Supplier_2755,HONG KONG,2024,,,592.13
S2342,Supplier_1623,NETHERLANDS,2024,Not Categorised,,586.5
S2343,Supplier_1176,NETHERLANDS,2024,Not Categorised,,586.15
S2344,Supplier_2756,NETHERLANDS,2024,,,576.25
S2345,Supplier_2757,NETHERLANDS,2024,,,566.57
S2346,Supplier_1026,NETHERLANDS,2024,Not Categorised,,553.0
S2347,Supplier_1195,NETHERLANDS,2024,I.T,,548.29
S2348,Supplier_2758,UNITED STATES OF AMERICA,2024,,,541.32
S2349,Supplier_2759,NETHERLANDS,2024,Not Categorised,,530.63
S2350,Supplier_2285,NETHERLANDS,2024,Not Categorised,,521.3
S2351,Supplier_0849,BELGIUM,2024,,,519.92
S2352,Supplier_2760,NETHERLANDS,2024,,,517.8
S2353,Supplier_0708,GERMANY,2024,Facility Management,,516.6
S2354,Supplier_2761,GERMANY,2024,Not Categorised,,501.0
S2355,Supplier_2762,NETHERLANDS,2024,,,500.0
S2356,Supplier_2763,NETHERLANDS,2024,,,500.0
S2357,Supplier_0594,BELGIUM,2024,Not Categorised,,500.0
S2358,Supplier_2764,BELGIUM,2024,,,500.0
S2359,Supplier_2765,ISRAEL,2024,Not Categorised,,496.5
S2360,Supplier_2766,NETHERLANDS,2024,,,484.88
S2361,Supplier_2767,GERMANY,2024,,,470.0
S2362,Supplier_1682,NETHERLANDS,2024,Sub-Contracting,,466.5
S2363,Supplier_1126,NETHERLANDS,2024,Capex (Machines) ,,462.96
S2364,Supplier_2768,NETHERLANDS,2024,,,455.0
S2365,Supplier_2769,IRELAND,2024,,,450.0
S2366,Supplier_2770,NETHERLANDS,2024,,,425.0
S2367,Supplier_1515,NETHERLANDS,2024,Not Categorised,,408.99
S2368,Supplier_2771,TURKEY,2024,,,407.0
S2369,Supplier_2772,NETHERLANDS,2024,,,399.0
S2370,Supplier_2773,NETHERLANDS,2024,,,397.5
S2371,Supplier_2774,NETHERLANDS,2024,,,387.37
S2372,Supplier_1378,NETHERLANDS,2024,Not Categorised,,370.26
S2373,Supplier_2775,NETHERLANDS,2024,,,368.0
S2374,Supplier_1919,NETHERLANDS,2024,Fleet,,367.65
S2375,Supplier_1487,NETHERLANDS,2024,Not Categorised,,365.0
S2376,Supplier_0765,BELGIUM,2024,Not Categorised,,363.0
S2377,Supplier_2776,NETHERLANDS,2024,,,355.0
S2378,Supplier_0431,UNITED STATES OF AMERICA,2024,Plastic Components,,352.14
S2379,Supplier_1124,NETHERLANDS,2024,I.T,,350.0
S2380,Supplier_1725,NETHERLANDS,2024,Not Categorised,,346.0
S2381,Supplier_1094,NETHERLANDS,2024,I.T,,344.65
S2382,Supplier_2777,FRANCE,2024,,,340.0
S2383,Supplier_2778,NETHERLANDS,2024,,,339.9
S2384,Supplier_1517,NETHERLANDS,2024,Facility Management,,306.61
S2385,Supplier_2779,GERMANY,2024,,,300.0
S2386,Supplier_1789,NETHERLANDS,2024,Energy,,299.52
S2387,Supplier_2780,UNITED STATES OF AMERICA,2024,,,278.93
S2388,Supplier_1328,NETHERLANDS,2024,I.T,,273.27
S2389,Supplier_1532,NETHERLANDS,2024,Packaging,,265.25
S2390,Supplier_2009,NETHERLANDS,2024,Not Categorised,,262.5
S2391,Supplier_2781,NETHERLANDS,2024,Not Categorised,,250.0
S2392,Supplier_2782,NETHERLANDS,2024,,,250.0
S2393,Supplier_2783,NETHERLANDS,2024,,,250.0
S2394,Supplier_2784,GERMANY,2024,,,250.0
S2395,Supplier_2785,NETHERLANDS,2024,,,249.0
S2396,Supplier_1296,NETHERLANDS,2024,Not Categorised,,230.6
S2397,Supplier_1694,NETHERLANDS,2024,Not Categorised,,230.48
S2398,Supplier_2786,NETHERLANDS,2024,,,226.42
S2399,Supplier_2787,NETHERLANDS,2024,,,225.0
S2400,Supplier_2788,NETHERLANDS,2024,,,213.0
S2401,Supplier_2789,NETHERLANDS,2024,,,203.1
S2402,Supplier_1335,NETHERLANDS,2024,Not Categorised,,200.0
S2403,Supplier_0986,NETHERLANDS,2024,Not Categorised,,175.0
S2404,Supplier_1927,NETHERLANDS,2024,Facility Management,,155.78
S2405,Supplier_2790,NETHERLANDS,2024,Medical Device,,154.26
